# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc131033   15 0.30340 0.30280 40.76709  0.31850  0.00000  0.11573
SN: PSc140092   15 0.41840 0.41790 41.66316  0.28170  0.00000  0.03222
SN: PSc140105   15 0.44890 0.44803 42.09477  0.18610  0.00000  0.03138
SN: PSc140107   15 0.43550 0.43490 41.50639  0.16910  0.00000  0.04141
SN: PSc140112   15 0.33940 0.33820 41.35281  0.12140  0.00000  0.03680
SN: PSc140120   15 0.42190 0.42115 42.02536  0.15910  0.00000  0.02317
SN: PSc140122   15 0.27100 0.27011 40.83270  0.16890  0.00000  0.01069
SN: PSc140124   15 0.34570 0.34500 41.39779  0.21110  0.00000  0.04102
SN: PSc140152   15 0.20850 0.20800 39.92185  0.14010  0.00000  0.04363
SN: PSc140164   15 0.35490 0.35380 41.36265  0.18600  0.00000  0.01593
SN: PSc140177   15 0.28250 0.28190 40.78655  0.41180  0.00000  0.04199
SN: PSc140181   15 0.10220 0.10150 38.29169  0.18790  0.00000  0.02785
SN: PSc140210   15 0.20280 0.20240 39.98529  0.16190  0.00000  0.03446
SN: PSc140214   15 0.33790 0.33750 41.30992  0.18650  0.00000  0.01503
SN: PSc140221   15 0.36010 0.35960 41.33474  0.17610  0.00000  0.01600
SN: PSc140229   15 0.43470 0.43400 41.71180  0.14140  0.00000  0.01599
SN: PSc140234   15 0.49850 0.49810 42.31569  0.19560  0.00000  0.01571
SN: PSc140258   15 0.48990 0.48933 42.26634  0.17410  0.00000  0.02536
SN: PSc140276   15 0.24960 0.24900 40.44547  0.12540  0.00000  0.03423
SN: PSc140286   15 0.19600 0.19540 39.93609  0.14290  0.00000  0.02371
SN: PSc140299   15 0.14190 0.14140 39.25733  0.16500  0.00000  0.01975
SN: PSc140320   15 0.40410 0.40360 41.79334  0.19210  0.00000  0.01466
SN: PSc140325   15 0.48420 0.48370 41.76386  0.12770  0.00000  0.03389
SN: PSc140361   15 0.37000 0.36930 41.38506  0.20870  0.00000  0.05212
SN: PSc140371   15 0.35720 0.35647 41.41587  0.16540  0.00000  0.01081
SN: PSc140382   15 0.26310 0.26250 40.60934  0.18240  0.00000  0.01994
SN: PSc140384   15 0.58700 0.58580 42.52485  0.17380  0.00000  0.08105
SN: PSc140390   15 0.20130 0.20020 40.05827  0.13040  0.00000  0.01895
SN: PSc140396   15 0.35900 0.35850 41.46857  0.15010  0.00000  0.02489
SN: PSc150007   15 0.20100 0.20030 40.42894  0.26240  0.00000  0.04346
SN: PSc150019   15 0.33700 0.33580 41.25397  0.16540  0.00000  0.00957
SN: PSc150053   15 0.60420 0.60370 42.83144  0.14440  0.00000  0.05817
SN: PSc150059   15 0.39080 0.39030 41.70829  0.17560  0.00000  0.02516
SN: PSc150063   15 0.22500 0.22380 40.11910  0.12510  0.00000  0.01785
SN: PSc150132   15 0.26760 0.26700 40.71869  0.16300  0.00000  0.01164
SN: PSc150145   15 0.22460 0.22400 40.17888  0.20950  0.00000  0.01516
SN: PSc150170   15 0.58100 0.58050 42.62265  0.18330  0.00000  0.06455
SN: PSc150181   15 0.40830 0.40780 41.64104  0.16320  0.00000  0.01430
SN: PSc150185   15 0.52000 0.51930 42.32786  0.12620  0.00000  0.04713
SN: PSc150186   15 0.45370 0.45310 42.03430  0.14920  0.00000  0.02132
SN: PSc150195   15 0.26770 0.26700 40.68096  0.15720  0.00000  0.01004
SN: PSc150196   15 0.50330 0.50260 42.05581  0.16270  0.00000  0.04553
SN: PSc150210   15 0.47620 0.47500 42.28383  0.22710  0.00000  0.02044
SN: PSc150212   15 0.48310 0.48240 41.91230  0.15980  0.00000  0.01771
SN: PSc150217   15 0.46110 0.46050 42.14930  0.19300  0.00000  0.04326
SN: PSc150218   15 0.24400 0.24312 40.31953  0.25420  0.00000  0.10441
SN: PSc150221   15 0.45950 0.45910 41.99795  0.16030  0.00000  0.02452
SN: PSc150254   15 0.27490 0.27420 40.59227  0.23320  0.00000  0.03160
SN: PSc150273   15 0.45840 0.45770 41.79239  0.16740  0.00000  0.01972
SN: PSc150276   15 0.21280 0.21210 40.08586  0.14440  0.00000  0.02425
SN: PSc150300   15 0.50280 0.50205 42.44479  0.20500  0.00000  0.05242
SN: PSc150314   15 0.37750 0.37700 41.52194  0.16950  0.00000  0.01151
SN: PSc150365   15 0.33810 0.33810 41.12527  0.18780  0.00000  0.03487
SN: PSc150379   15 0.20890 0.20880 40.07276  0.14640  0.00000  0.02815
SN: PSc150457   15 0.30320 0.30270 41.05006  0.12740  0.00000  0.02148
SN: PSc150500   15 0.37640 0.37570 41.63386  0.17370  0.00000  0.02263
SN: PSc150509   15 0.29280 0.29270 40.90466  0.14760  0.00000  0.03850
SN: PSc150513   15 0.26730 0.26720 41.32527  0.34570  0.00000  0.04324
SN: PSc150564   15 0.14490 0.14446 39.66245 212.39560  0.00000  0.08087
SN: PSc150570   15 0.24410 0.24370 41.16116 288.73560  0.00000  0.10880
SN: PSc150604   15 0.49260 0.49210 42.11464  0.16900  0.00000  0.04621
SN: PSc150607   15 0.43100 0.43060 42.07462  0.18160  0.00000  0.02237
SN: PSc150652   15 0.53900 0.53830 42.71691  0.17140  0.00000  0.03869
SN: PSc150704   15 0.49480 0.49379 42.39205  0.16410  0.00000  0.02701
SN: PSc150709   15 0.54840 0.54780 42.55908  0.16630  0.00000  0.03537
SN: PSc151033   15 0.39390 0.39320 41.87743  0.22720  0.00000  0.01699
SN: PSc151069   15 0.33710 0.33670 41.62096  0.24570  0.00000  0.03749
SN: PSc151121   15 0.48530 0.48490 42.64300  0.23820  0.00000  0.03680
SN: PSc151794   15 0.34530 0.34480 41.60576  0.25520  0.00000  0.01344
SN: PSc160016   15 0.33530 0.33460 41.76646  0.21960  0.00000  0.03152
SN: PSc160021   15 0.27610 0.27540 40.78063  0.16910  0.00000  0.01272
SN: PSc160023   15 0.23560 0.23500 40.56832  0.17740  0.00000  0.01966
SN: PSc160028   15 0.13550 0.13540 38.85592  0.19430  0.00000  0.07295
SN: PSc160039   15 0.27070 0.27000 40.60519  0.15380  0.00000  0.02522
SN: PSc160045   15 0.59050 0.58937 42.69794  0.18010  0.00000  0.03976
SN: PSc160051   15 0.44930 0.44860 41.90575  0.16120  0.00000  0.01652
SN: PSc160054   15 0.39940 0.39870 42.09070  0.28190  0.00000  0.02913
SN: PSc160068   15 0.39730 0.39660 41.65022  0.21400  0.00000  0.01782
SN: PSc160070   15 0.35890 0.35890 41.54460  0.13990  0.00000  0.01896
SN: PSc160082   15 0.19180 0.19110 39.79861  0.29820  0.00000  0.10504
SN: PSc160098   15 0.29690 0.29620 40.73505  0.18130  0.00000  0.01535
SN: PSc160099   15 0.10040 0.10000 38.43288  0.15090  0.00000  0.02131
SN: PSc160106   15 0.30200 0.30190 41.06185  0.21740  0.00000  0.01087
SN: PSc160126   15 0.36010 0.35950 41.14787  0.17630  0.00000  0.01113
SN: PSc160156   15 0.55060 0.55030 42.16509  0.20880  0.00000  0.02996
SN: PSc160183   15 0.27450 0.27380 40.60541  0.15250  0.00000  0.01674
SN: PSc160195   15 0.22930 0.22920 41.09353  0.56170  0.00000  0.09509
SN: PSc160197   15 0.35360 0.35350 41.42364  0.17420  0.00000  0.01020
SN: PSc160198   15 0.34890 0.34890 41.34451  0.15080  0.00000  0.01146
SN: PSc160200   15 0.42350 0.42340 42.07826  0.30960  0.00000  0.03091
SN: PSc160206   15 0.45040 0.45000 41.82031  0.18620  0.00000  0.05213
SN: PSc160214   15 0.41040 0.41000 42.02106  0.27680  0.00000  0.03134
SN: PSc160223   15 0.51970 0.51900 42.12752  0.22820  0.00000  0.01949
SN: PSc160262   15 0.51230 0.51230 42.17343  0.28190  0.00000  0.04780
SN: PSc160285   15 0.48850 0.48780 41.98515  0.20500  0.00000  0.02184
SN: PSc170078   15 0.32070 0.32000 41.27124  0.19140  0.00000  0.02425
SN: PSc170118   15 0.36570 0.36500 41.38033  0.22000  0.00000  0.01748
SN: PSc170178   15 0.24140 0.24100 40.12448  0.21360  0.00000  0.10764
SN: PSc170254   15 0.14830 0.14820 39.29081  0.16730  0.00000  0.01817
SN: PSc170275   15 0.29720 0.29680 41.08022  0.36300  0.00000  0.09077
SN: PSc170276   15 0.52270 0.52230 42.47574  0.19150  0.00000  0.04711
SN: PSc170303   15 0.14710 0.14700 39.22689  0.19020  0.00000  0.06612
SN: PSc170324   15 0.30780 0.30780 41.01366  0.15020  0.00000  0.01689
SN: PSc170349   15 0.40840 0.40840 42.06964  0.22690  0.00000  0.01530
SN: PSc170363   15 0.48510 0.48503 42.33237  0.59290  0.00000  0.03952
SN: PSc170400   15 0.54750 0.54710 42.37901  0.11500  0.00000  0.07346
SN: PSc170428   15 0.30010 0.30000 41.04506  0.17560  0.00000  0.01698
SN: PSc170457   15 0.35560 0.35550 41.23535  0.14020  0.00000  0.00838
SN: PSc170465   15 0.18380 0.18380 39.77702  0.13650  0.00000  0.01249
SN: PSc170520   15 0.44840 0.44840 41.72407  0.17540  0.00000  0.01711
SN: PSc170532   15 0.10720 0.10720 38.64774  0.10810  0.00000  0.02516
SN: PSc170558   15 0.08940 0.09060 40.24465 250.95830  0.00000  0.18897
SN: PSc180100   15 0.61880 0.61867 42.88794  0.12940  0.00000  0.02972
SN: PSc180112   15 0.64010 0.63995 42.96611  0.15490  0.00000  0.06850
SN: PSc180119   15 0.62860 0.62852 42.76272  0.10760  0.00000  0.02370
SN: PSc180127   15 0.35730 0.35690 41.68071  0.21490  0.00000  0.01567
SN: PSc180166   15 0.14750 0.14750 39.18376  0.15960  0.00000  0.02984
SN: PSc180213   15 0.51970 0.51960 42.34844  0.10590  0.00000  0.01587
SN: PSc180214   15 0.32700 0.32700 41.19771  0.13090  0.00000  0.00972
SN: PSc180255   15 0.45840 0.45960 41.98371  0.13340  0.00000  0.01210
SN: PSc180313   15 0.51000 0.51000 42.17699  0.10070  0.00000  0.01068
SN: PSc180314   15 0.48360 0.48353 42.39766  0.16310  0.00000  0.02933
SN: PSc180329   15 0.42380 0.42500 41.82572  0.17320  0.00000  0.02479
SN: PSc180344   15 0.40950 0.41070 41.87211  0.24560  0.00000  0.05192
SN: PSc180372   15 0.34920 0.34920 41.37954  0.12390  0.00000  0.03924
SN: PSc180417   15 0.30830 0.30950 40.95394  0.16330  0.00000  0.00856
SN: PSc180424   15 0.38150 0.38270 41.79105  0.17080  0.00000  0.03420
SN: PSc180426   15 0.42390 0.42380 41.69695  0.13660  0.00000  0.01312
SN: PSc180475   15 0.44210 0.44210 42.04881  0.15610  0.00000  0.02335
SN: PSc180476   15 0.48590 0.48581 42.69675  0.19260  0.00000  0.05153
SN: PSc180503   15 0.38370 0.38365 41.58762  0.12220  0.00000  0.01295
SN: PSc180538   15 0.64070 0.64060 42.95613  0.11180  0.00000  0.02804
SN: PSc180549   15 0.33880 0.33880 41.12122  0.12080  0.00000  0.01732
SN: PSc180561   15 0.22880 0.23000 40.19539  0.27650  0.00000  0.07653
SN: PSc190001   15 0.43550 0.43540 41.60289  0.12790  0.00000  0.02453
SN: PSc190049   15 0.26000 0.26000 40.46748  0.11270  0.00000  0.03301
SN: PSc190050   15 0.34510 0.34505 41.31419  0.17370  0.00000  0.01109
SN: PSc190062   15 0.29500 0.29620 41.33976  0.19830  0.00000  0.02207
SN: PSc190072   15 0.33840 0.33830 40.92252  0.21510  0.00000  0.03568
SN: PSc190073   15 0.29770 0.29766 40.75594  0.19430  0.00000  0.01755
SN: PSc190074   15 0.31260 0.31260 42.13937 219.49690  0.00000  0.01983
SN: PSc190094   15 0.23370 0.23360 40.31763  0.16160  0.00000  0.01759
SN: PSc190111   15 0.33190 0.33180 41.10145  0.19890  0.00000  0.06116
SN: PSc190118   15 0.43000 0.42992 42.24009  0.21550  0.00000  0.02599
SN: PSc190142   15 0.43600 0.43720 42.31782  0.21700  0.00000  0.01266
SN: PSc190151   15 0.21790 0.21790 42.03755 369.86730  0.00000  0.04569
SN: PSc190209   15 0.36690 0.36810 41.35906  0.11940  0.00000  0.02166
SN: PSc190215   15 0.18610 0.18610 39.81876  0.14900  0.00000  0.02624
SN: PSc190233   15 0.60550 0.60540 42.91629  0.15460  0.00000  0.02886
SN: PSc190234   15 0.59570 0.59570 42.73315  0.17850  0.00000  0.03866
SN: PSc190237   15 0.22940 0.22930 40.55135  0.15090  0.00000  0.01070
SN: PSc190241   15 0.38820 0.38810 41.69026  0.15600  0.00000  0.01842
SN: PSc190260   15 0.14360 0.14480 39.24123  0.10940  0.00000  0.01887
SN: PSc190268   15 0.33040 0.33160 41.10568  0.14900  0.00000  0.01085
SN: PSc190269   15 0.36260 0.36380 41.46975  0.13300  0.00000  0.01851
SN: PSc190297   15 0.47960 0.48080 41.98323  0.14010  0.00000  0.01212
SN: PSc190327   15 0.32980 0.33100 41.45884  0.17150  0.00000  0.02240
SN: PSc190340   15 0.13840 0.13960 39.13321  0.10940  0.00000  0.01653
SN: PSc190345   15 0.44040 0.44212 42.25457  0.25170  0.00000  0.03680
SN: PSc200026   15 0.32880 0.33000 41.12638  0.12550  0.00000  0.01858
SN: PSc200050   15 0.35400 0.35510 41.91985  0.26420  0.00000  0.07237
SN: PSc200058   15 0.50050 0.50170 42.42009  0.19090  0.00000  0.01128
SN: PSc200080   15 0.48470 0.48590 42.39908  0.23650  0.00000  0.02455
SN: PSc200096   15 0.21570 0.21715 41.34438 285.91840  0.00000  0.04910
SN: PSc200101   15 0.28480 0.28600 40.77731  0.24800  0.00000  0.04914
SN: PSc200105   15 0.33220 0.33330 41.44951  0.23020  0.00000  0.05223
SN: PSc200108   15 0.39460 0.39580 41.85386  0.27060  0.00000  0.01739
SN: PSc200118   15 0.52600 0.52720 42.35904  0.14760  0.00000  0.02982
SN: PSc200132   15 0.20880 0.21000 40.16312  0.17370  0.00000  0.01765
SN: PSc200157   15 0.32730 0.32850 42.12818 223.79490  0.00000  0.04667
SN: PSc200170   15 0.44910 0.45030 42.03759  0.16230  0.00000  0.02533
SN: PSc200172   15 0.48660 0.48837 42.27737  0.16500  0.00000  0.02565
SN: PSc300007   15 0.34280 0.34400 41.34481  0.17520  0.00000  0.00967
SN: PSc300089   15 0.18720 0.18840 39.77415  0.15620  0.00000  0.02496
SN: PSc300105   15 0.09190 0.09310 38.20398  0.22020  0.00000  0.05846
SN: PSc300119   15 0.58120 0.58240 43.05172  0.22200  0.00000  0.05592
SN: PSc300121   15 0.36610 0.36730 41.58755  0.13650  0.00000  0.02475
SN: PSc300124   15 0.40930 0.41050 41.95317  0.26680  0.00000  0.01975
SN: PSc300139   15 0.26220 0.26340 40.57058  0.14830  0.00000  0.01504
SN: PSc300159   15 0.34710 0.34830 41.45429  0.20260  0.00000  0.03650
SN: PSc300166   15 0.33270 0.33400 41.03399  0.12560  0.00000  0.02546
SN: PSc300179   15 0.17920 0.18040 39.82859  0.14750  0.00000  0.02238
SN: PSc300220   15 0.09340 0.09473 38.04822  0.18310  0.00000  0.08958
SN: PSc300225   15 0.50840 0.50960 42.16988  0.13830  0.00000  0.04965
SN: PSc300226   15 0.29920 0.30050 41.11392  0.17820  0.00000  0.03140
SN: PSc300231   15 0.31060 0.31220 40.96439  0.18760  0.00000  0.02022
SN: PSc310009   15 0.51570 0.51700 42.25606  0.11350  0.00000  0.02247
SN: PSc310024   15 0.17930 0.18010 39.74584  0.14050  0.00000  0.01417
SN: PSc310025   15 0.15680 0.15760 39.40732  0.16230  0.00000  0.02087
SN: PSc310039   15 0.17170 0.17250 39.57372  0.18960  0.00000  0.02123
SN: PSc310042   15 0.23880 0.24000 40.17657  0.37670  0.00000  0.09499
SN: PSc310046   15 0.53220 0.53340 42.61326  0.19470  0.00000  0.04629
SN: PSc310050   15 0.55590 0.55710 42.69160  0.19370  0.00000  0.03050
SN: PSc310051   15 0.27090 0.27210 40.54628  0.18960  0.00000  0.04560
SN: PSc310055   15 0.49780 0.49963 42.88512  0.22020  0.00000  0.01886
SN: PSc310058   15 0.42880 0.43000 41.71628  0.15180  0.00000  0.02639
SN: PSc310063   15 0.25080 0.25200 40.42799  0.16360  0.00000  0.01851
SN: PSc310081   15 0.67990 0.68124 42.88936  0.11460  0.00000  0.06491
SN: PSc310090   15 0.34730 0.34850 41.55615  0.26280  0.00000  0.01972
SN: PSc310091   15 0.50730 0.50860 42.29952  0.12540  0.00000  0.02206
SN: PSc310095   15 0.45260 0.45340 42.08586  0.19820  0.00000  0.05973
SN: PSc310130   15 0.48800 0.48880 41.80877  0.15660  0.00000  0.02368
SN: PSc310145   15 0.33930 0.33970 41.20594  0.22340  0.00000  0.04312
SN: PSc310146   15 0.47960 0.48000 41.88149  0.14020  0.00000  0.00770
SN: PSc310147   15 0.33780 0.33810 41.10933  0.18790  0.00000  0.01439
SN: PSc310161   15 0.25220 0.25340 40.56913  0.15530  0.00000  0.01339
SN: PSc310188   15 0.31820 0.31900 41.24292  0.12140  0.00000  0.01388
SN: PSc310203   15 0.29130 0.29210 40.75531  0.21030  0.00000  0.05692
SN: PSc310205   15 0.28000 0.28080 40.94478  0.24680  0.00000  0.08241
SN: PSc310219   15 0.43220 0.43300 41.41948  0.19680  0.00000  0.09963
SN: PSc310220   15 0.36010 0.36090 41.36210  0.19420  0.00000  0.04490
SN: PSc310226   15 0.35850 0.35890 41.07160  0.16260  0.00000  0.01915
SN: PSc310238   15 0.28300 0.28380 40.68738  0.15120  0.00000  0.01261
SN: PSc310240   15 0.20890 0.20940 40.11759  0.27130  0.00000  0.06281
SN: PSc310260   15 0.51920 0.52000 42.34062  0.14840  0.00000  0.01794
SN: PSc310271   15 0.67290 0.67370 43.06764  0.16060  0.00000  0.04984
SN: PSc310331   15 0.57300 0.57427 42.63617  0.15480  0.00000  0.03668
SN: PSc310552   15 0.50370 0.50500 42.36566  0.15080  0.00000  0.01259
SN: PSc310555   15 0.44730 0.44850 42.05650  0.16290  0.00000  0.02337
SN: PSc310564   15 0.33680 0.33800 41.61951  0.20740  0.00000  0.03984
SN: PSc310574   15 0.23760 0.23890 40.33479  0.17250  0.00000  0.01448
SN: PSc310578   15 0.50130 0.50250 42.35328  0.22390  0.00000  0.02156
SN: PSc320077   15 0.60240 0.60370 42.65589  0.18420  0.00000  0.04880
SN: PSc320099   15 0.38020 0.38100 41.48640  0.12460  0.00000  0.02385
SN: PSc320123   15 0.44200 0.44320 41.55058  0.16900  0.00000  0.01655
SN: PSc320150   15 0.43220 0.43274 41.86960  0.19360  0.00000  0.02420
SN: PSc320180   15 0.35290 0.35370 41.43099  0.20540  0.00000  0.03738
SN: PSc320198   15 0.26500 0.26654 41.30252  0.30450  0.00000  0.19352
SN: PSc320258   15 0.34120 0.34200 41.08584  0.16590  0.00000  0.01222
SN: PSc320336   15 0.31010 0.31040 41.02082  0.17500  0.00000  0.00830
SN: PSc320345   15 0.21670 0.21710 40.20282  0.16200  0.00000  0.02961
SN: PSc320388   15 0.18140 0.18170 39.71983  0.20610  0.00000  0.06896
SN: PSc320389   15 0.28810 0.28861 40.66821  0.14350  0.00000  0.09547
SN: PSc320441   15 0.36480 0.36600 41.54011  0.19290  0.00000  0.04068
SN: PSc330016   15 0.32870 0.32950 41.36875  0.19210  0.00000  0.02095
SN: PSc330022   15 0.26410 0.26490 40.41020  0.17670  0.00000  0.01454
SN: PSc330023   15 0.18080 0.18160 39.77551  0.12600  0.00000  0.02635
SN: PSc330049   15 0.51450 0.51530 42.46284  0.15780  0.00000  0.03628
SN: PSc330051   15 0.13170 0.13110 40.50538  2.36250  0.00000  0.11468
SN: PSc330056   15 0.26050 0.25990 40.52238  0.21580  0.00000  0.06118
SN: PSc330060   15 0.34350 0.34380 41.39071  0.18420  0.00000  0.01038
SN: PSc330061   15 0.32040 0.31990 41.22760  0.17160  0.00000  0.03884
SN: PSc330083   15 0.22360 0.22300 40.17072  0.14440  0.00000  0.01752
SN: PSc330089   15 0.34900 0.34980 41.47805  0.19130  0.00000  0.01576
SN: PSc330101   15 0.31160 0.31240 41.06765  0.16340  0.00000  0.01498
SN: PSc330128   15 0.32120 0.32200 41.04352  0.13040  0.00000  0.01949
SN: PSc330132   15 0.36060 0.36000 41.50221  0.15400  0.00000  0.02563
SN: PSc330146   15 0.13520 0.13600 39.14284  0.14050  0.00000  0.01923
SN: PSc330176   15 0.36600 0.36515 41.46791  0.15860  0.00000  0.01185
SN: PSc340014   15 0.28290 0.28370 40.54984  0.18800  0.00000  0.01500
SN: PSc340069   15 0.36320 0.36260 41.67827  0.26490  0.00000  0.06843
SN: PSc340105   15 0.25940 0.26020 40.80889  0.17790  0.00000  0.01898
SN: PSc340115   15 0.52200 0.52140 42.13994  0.19400  0.00000  0.01912
SN: PSc340121   15 0.40500 0.40580 41.83643  0.20490  0.00000  0.01211
SN: PSc340125   15 0.31900 0.31952 41.15331  0.24320  0.00000  0.02531
SN: PSc340149   15 0.24500 0.24425 40.48785  0.19170  0.00000  0.01675
SN: PSc340229   15 0.14120 0.14200 39.27785  0.17130  0.00000  0.02683
SN: PSc340309   15 0.15020 0.15060 39.89575 252.52750  0.00000  0.07577
SN: PSc340347   15 0.27450 0.27400 40.72330  0.25320  0.00000  0.02226
SN: PSc350027   15 0.30750 0.30700 41.01227  0.15470  0.00000  0.01943
SN: PSc350047   15 0.23400 0.23350 40.62712  0.11800  0.00000  0.04896
SN: PSc350050   15 0.40410 0.40360 41.55551  0.16330  0.00000  0.02600
SN: PSc350073   15 0.23050 0.23000 40.33930  0.14880  0.00000  0.01393
SN: PSc350078   15 0.30060 0.30000 41.16139  0.31550  0.00000  0.06046
SN: PSc350080   15 0.28540 0.28480 40.80610  0.13900  0.00000  0.01962
SN: PSc350083   15 0.36750 0.36690 41.33877  0.14660  0.00000  0.00986
SN: PSc350111   15 0.25370 0.25250 40.55075  0.18480  0.00000  0.02757
SN: PSc350131   15 0.21190 0.21130 40.24680  0.27090  0.00000  0.08048
SN: PSc350168   15 0.30770 0.30710 41.00575  0.35270  0.00000  0.05071
SN: PSc350174   15 0.47210 0.47108 41.84455  0.12370  0.00000  0.02477
SN: PSc350180   15 0.29960 0.30000 41.07624  0.18940  0.00000  0.01240
SN: PSc350181   15 0.42380 0.42320 41.53882  0.18130  0.00000  0.02114
SN: PSc350192   15 0.30120 0.30000 40.93635  0.15560  0.00000  0.01077
SN: PSc350213   15 0.61120 0.61000 42.83369  0.13680  0.00000  0.03209
SN: PSc350219   15 0.34710 0.34590 41.31862  0.15490  0.00000  0.01008
SN: PSc350233   15 0.16920 0.16800 39.58383  0.16220  0.00000  0.02361
SN: PSc350235   15 0.26400 0.26330 40.56255  0.24010  0.00000  0.02171
SN: PSc350288   15 0.57410 0.57290 42.92783  0.17140  0.00000  0.02039
SN: PSc350335   15 0.34940 0.34890 41.31030  0.20280  0.00000  0.06022
SN: PSc350342   15 0.51990 0.51920 42.41875  0.17030  0.00000  0.01297
SN: PSc350356   15 0.33310 0.33340 41.39792  0.18940  0.00000  0.01415
SN: PSc350374   15 0.50060 0.50000 42.12489  0.24200  0.00000  0.03604
SN: PSc350390   15 0.49590 0.49540 42.17850  0.20730  0.00000  0.03450
SN: PSc350393   15 0.36050 0.36000 41.51814  0.11280  0.00000  0.02074
SN: PSc350436   15 0.52050 0.51930 42.50491  0.15330  0.00000  0.03516
SN: PSc350480   15 0.31140 0.31080 41.08498  0.23140  0.00000  0.03884
SN: PSc350548   15 0.18060 0.18000 39.73460  0.12130  0.00000  0.01358
SN: PSc350567   15 0.34880 0.34830 41.45625  0.15780  0.00000  0.00736
SN: PSc350583   15 0.35850 0.35780 41.12612  0.24520  0.00000  0.00897
SN: PSc350613   15 0.41470 0.41360 42.23755  0.21630  0.00000  0.04303
SN: PSc350630   15 0.30510 0.30460 41.00676  0.12720  0.00000  0.01073
SN: PSc350668   15 0.21300 0.21180 40.07060  0.23880  0.00000  0.03759
SN: PSc350699   15 0.52460 0.52410 42.41088  0.13930  0.00000  0.01155
SN: PSc350714   15 0.52480 0.52410 42.13053  0.19440  0.00000  0.02418
SN: PSc350751   15 0.54840 0.54759 42.72448  0.13940  0.00000  0.04004
SN: PSc350771   15 0.57830 0.57780 42.71703  0.16480  0.00000  0.07067
SN: PSc350859   15 0.44010 0.43922 41.99377  0.17250  0.00000  0.04615
SN: PSc350869   15 0.38300 0.38240 41.55023  0.13250  0.00000  0.01010
SN: PSc360027   15 0.35840 0.35790 41.58310  0.19840  0.00000  0.05870
SN: PSc360052   15 0.31480 0.31360 40.94342  0.12290  0.00000  0.02378
SN: PSc360067   15 0.59350 0.59300 42.80127  0.14460  0.00000  0.02332
SN: PSc360106   15 0.37140 0.37070 41.58219  0.18950  0.00000  0.01194
SN: PSc360112   15 0.18720 0.18660 39.80354  0.13600  0.00000  0.02323
SN: PSc360120   15 0.39720 0.39646 41.59135  0.17630  0.00000  0.02226
SN: PSc360123   15 0.19720 0.19660 39.96017  0.11820  0.00000  0.01539
SN: PSc360125   15 0.30050 0.29990 41.29976  0.23330  0.00000  0.06595
SN: PSc360128   15 0.28690 0.28542 41.69240 163.54940  0.00000  0.04521
SN: PSc360136   15 0.38700 0.38650 42.04246  0.17380  0.00000  0.00813
SN: PSc360137   15 0.21730 0.21660 40.14096  0.18890  0.00000  0.02725
SN: PSc360139   15 0.38570 0.38500 41.55777  0.11660  0.00000  0.01007
SN: PSc360140   15 0.23070 0.23000 40.33002  0.15870  0.00000  0.01649
SN: PSc360145   15 0.19880 0.19830 40.03111  0.18770  0.00000  0.02238
SN: PSc360147   15 0.38340 0.38290 41.47730  0.25220  0.00000  0.03787
SN: PSc360154   15 0.42670 0.42560 42.04240  0.21450  0.00000  0.05162
SN: PSc360193   15 0.37420 0.37310 41.66721  0.15890  0.00000  0.00881
SN: PSc360230   15 0.56440 0.56331 42.62771  0.16880  0.00000  0.01814
SN: PSc360264   15 0.18910 0.18840 40.25206  0.59020  0.00000  0.03537
SN: PSc360276   15 0.32120 0.32070 41.23202  0.15970  0.00000  0.01461
SN: PSc360283   15 0.41160 0.41100 41.75097  0.25390  0.00000  0.01594
SN: PSc360285   15 0.52770 0.52710 42.49422  0.18630  0.00000  0.02306
SN: PSc360320   15 0.40620 0.40550 41.56017  0.24350  0.00000  0.04734
SN: PSc360346   15 0.36180 0.36140 41.43192  0.19980  0.00000  0.02786
SN: PSc360414   15 0.25840 0.25800 40.78458  0.19380  0.00000  0.01749
SN: PSc360440   15 0.50670 0.50550 42.43504  0.21450  0.00000  0.01997
SN: PSc360447   15 0.42290 0.42214 42.28886  0.34200  0.00000  0.03381
SN: PSc360516   15 0.19610 0.19538 39.97237  0.13370  0.00000  0.01610
SN: PSc360526   15 0.31110 0.31000 41.39800  0.32210  0.00000  0.06555
SN: PSc360594   15 0.50380 0.50304 42.58171  0.18540  0.00000  0.01378
SN: PSc360627   15 0.38050 0.38000 41.52792  0.14480  0.00000  0.01171
SN: PSc360647   15 0.48290 0.48250 42.03618  0.13820  0.00000  0.01281
SN: PSc360701   15 0.42690 0.42640 41.84549  0.14280  0.00000  0.01167
SN: PSc360727   15 0.42590 0.42535 41.95576  0.18190  0.00000  0.01067
SN: PSc360735   15 0.42970 0.42900 42.03234  0.17550  0.00000  0.01686
SN: PSc370034   15 0.37150 0.37090 41.51531  0.19450  0.00000  0.02287
SN: PSc370066   15 0.09060 0.09000 38.18890  0.19520  0.00000  0.02642
SN: PSc370075   15 0.30080 0.30020 40.88822  0.23940  0.00000  0.03692
