# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: 18362        1 0.23521 0.23635 40.41840  0.17700  0.00000  0.02135
SN: 18374        1 0.31864 0.31983 40.92357  0.15170  0.00000  0.03427
SN: 18375        1 0.10941 0.11053 38.27524  0.16640  0.00000  0.04638
SN: 18415        1 0.12958 0.13079 38.89391  0.11830  0.00000  0.06422
SN: 18451        1 0.38704 0.38800 41.71952  0.14870  0.00000  0.05416
SN: 18456        1 0.21902 0.21993 39.91520  0.19390  0.00000  0.01313
SN: 18463        1 0.26720 0.26827 40.62465  0.15860  0.00000  0.02482
SN: 18466        1 0.21239 0.21300 40.08134  0.18110  0.00000  0.01860
SN: 18485        1 0.27839 0.27900 40.70031  0.14260  0.00000  0.03642
SN: 18486        1 0.24552 0.24600 40.25190  0.13250  0.00000  0.02574
SN: 18604        1 0.17504 0.17626 39.72488  0.18690  0.00000  0.06866
SN: 18610        1 0.12790 0.12912 39.77181 230.38860  0.00000  0.05685
SN: 18612        1 0.11381 0.11493 38.49817  0.16010  0.00000  0.05069
SN: 18647        1 0.21159 0.21270 40.31466  0.16960  0.00000  0.01940
SN: 18650        1 0.11259 0.11374 38.76917  0.14520  0.00000  0.03891
SN: 18651        1 0.24781 0.24900 40.54618  0.16760  0.00000  0.02352
SN: 18697        1 0.10653 0.10766 38.44579  0.14600  0.00000  0.05109
SN: 18704        1 0.33084 0.33196 41.09038  0.12120  0.00000  0.04211
SN: 18709        1 0.09864 0.09984 39.87138 172.44350  0.00000  0.09408
SN: 18740        1 0.15334 0.15441 39.29394  0.13640  0.00000  0.02232
SN: 18749        1 0.18950 0.19061 39.79042  0.17870  0.00000  0.04925
SN: 18767        1 0.32903 0.33021 41.05095  0.18120  0.00000  0.08279
SN: 18768        1 0.19692 0.19800 40.06780  0.17140  0.00000  0.02844
SN: 18771        1 0.24983 0.25100 40.91195  0.17420  0.00000  0.04023
SN: 18787        1 0.18931 0.19023 40.11834  0.22080  0.00000  0.02226
SN: 18804        1 0.19745 0.19843 39.77216  0.14510  0.00000  0.02546
SN: 18807        1 0.17636 0.17700 39.84852  0.13880  0.00000  0.02630
SN: 18809        1 0.13162 0.13219 38.92643  0.11120  0.00000  0.03841
SN: 18835        1 0.12268 0.12319 38.79908  0.13900  0.00000  0.03784
SN: 18851        1 0.29221 0.29284 40.96358  0.20570  0.00000  0.03125
SN: 18855        1 0.12723 0.12783 38.96676  0.12460  0.00000  0.03724
SN: 18909        1 0.22681 0.22798 40.36261  0.11620  0.00000  0.03168
SN: 18927        1 0.21336 0.21400 40.09472  0.17850  0.00000  0.02357
SN: 18945        1 0.27793 0.27907 40.91405  0.15830  0.00000  0.01765
SN: 18965        1 0.20481 0.20592 39.98711  0.11940  0.00000  0.01493
SN: 18971        1 0.27049 0.27139 40.86138  0.18440  0.00000  0.04642
SN: 19000        1 0.28519 0.28598 40.71131  0.13410  0.00000  0.02694
SN: 19002        1 0.27029 0.27100 40.65576  0.11350  0.00000  0.01876
SN: 19008        1 0.21782 0.21900 40.17630  0.17250  0.00000  0.03415
SN: 19027        1 0.29146 0.29262 40.59534  0.16410  0.00000  0.02664
SN: 19101        1 0.18585 0.18700 39.73673  0.16180  0.00000  0.02905
SN: 19128        1 0.28578 0.28700 40.95929  0.16560  0.00000  0.03243
SN: 19149        1 0.21040 0.21129 39.52834  0.17510  0.00000  0.02069
SN: 19155        1 0.07671 0.07760 37.83990  0.10580  0.00000  0.07255
SN: 19174        1 0.16517 0.16614 39.40964  0.17300  0.00000  0.03717
SN: 19205        1 0.33350 0.33460 41.26362  0.14720  0.00000  0.09349
SN: 19207        1 0.25751 0.25870 40.64521  0.19330  0.00000  0.01519
SN: 19220        1 0.20178 0.20300 39.78646  0.20520  0.00000  0.01817
SN: 19230        1 0.22031 0.22150 40.01965  0.20430  0.00000  0.04101
SN: 19274        1 0.25342 0.25464 40.83155  0.23090  0.00000  0.04456
SN: 19282        1 0.17580 0.17700 39.62822  0.15440  0.00000  0.03430
SN: 19341        1 0.23563 0.23672 40.38977  0.15760  0.00000  0.03215
SN: 19347        1 0.25816 0.25906 40.79123  0.14990  0.00000  0.03196
SN: 19353        1 0.15340 0.15411 39.38114  0.16870  0.00000  0.04138
SN: 19402        1 0.18105 0.18150 39.54396  0.13260  0.00000  0.02455
SN: 19428        1 0.08924 0.09032 39.78225 300.91180  0.00000  0.07854
SN: 19543        1 0.12179 0.12300 38.95832  0.15770  0.00000  0.04597
SN: 19545        1 0.30794 0.30911 40.82375  0.15830  0.00000  0.06096
SN: 19596        1 0.29150 0.29200 40.93374  0.17170  0.00000  0.03244
SN: 19616        1 0.16468 0.16549 39.42119  0.12820  0.00000  0.01965
SN: 19625        1 0.30408 0.30492 41.28232  0.16610  0.00000  0.03992
SN: 19632        1 0.31400 0.31475 41.20318  0.13760  0.00000  0.03002
SN: 19652        1 0.24478 0.24601 40.48685  0.23470  0.00000  0.08193
SN: 19658        1 0.19885 0.20000 39.94167  0.14180  0.00000  0.01512
SN: 19668        1 0.40596 0.40718 41.72805  0.10260  0.00000  0.10053
SN: 19701        1 0.13429 0.13501 39.38782  0.48940  0.00000  0.06399
SN: 19702        1 0.26838 0.26900 40.75142  0.23310  0.00000  0.03266
SN: 19723        1 0.25423 0.25544 40.66780  0.17330  0.00000  0.02151
SN: 19757        1 0.21776 0.21899 40.51395  0.25320  0.00000  0.02859
SN: 19769        1 0.25134 0.25256 40.43224  0.19760  0.00000  0.08775
SN: 19772        1 0.17406 0.17517 39.26061  0.20390  0.00000  0.06724
SN: 19794        1 0.29607 0.29728 41.12288  0.20540  0.00000  0.08420
SN: 19818        1 0.30423 0.30506 40.82616  0.15510  0.00000  0.03813
SN: 19821        1 0.26479 0.26601 40.71603  0.16800  0.00000  0.02078
SN: 19899        1 0.09018 0.09140 37.99225  0.14610  0.00000  0.03791
SN: 19908        1 0.23448 0.23557 40.20176  0.14890  0.00000  0.01130
SN: 19913        1 0.20581 0.20700 40.05873  0.15230  0.00000  0.02016
SN: 19940        1 0.14597 0.14700 38.91871  0.22910  0.00000  0.03933
SN: 19953        1 0.12204 0.12323 38.73102  0.14300  0.00000  0.04299
SN: 19969        1 0.17436 0.17524 39.54346  0.15070  0.00000  0.02694
SN: 19992        1 0.22479 0.22600 40.44180  0.20980  0.00000  0.01243
SN: 20033        1 0.25247 0.25347 40.47451  0.16190  0.00000  0.03045
SN: 20039        1 0.24571 0.24685 40.50215  0.15400  0.00000  0.02030
SN: 20040        1 0.28692 0.28808 40.71687  0.17080  0.00000  0.03094
SN: 20046        1 0.26289 0.26399 40.63509  0.16770  0.00000  0.03449
SN: 20064        1 0.10367 0.10487 38.28297  0.18080  0.00000  0.05507
SN: 20084        1 0.13848 0.13971 39.06833  0.28080  0.00000  0.05501
SN: 20088        1 0.24353 0.24464 40.29823  0.10140  0.00000  0.00770
SN: 20097        1 0.22001 0.22100 40.06632  0.21410  0.00000  0.02044
SN: 20104        1 0.17723 0.17829 40.45683 319.61860  0.00000  0.03006
SN: 20106        1 0.33177 0.33300 41.30157  0.16120  0.00000  0.06889
SN: 20111        1 0.24301 0.24423 40.50523  0.17000  0.00000  0.00965
SN: 20125        1 0.16526 0.16624 39.40887  0.17340  0.00000  0.03716
SN: 20142        1 0.31499 0.31600 40.73466  0.12590  0.00000  0.04054
SN: 20144        1 0.21889 0.22000 40.12629  0.17770  0.00000  0.01658
SN: 2017         1 0.26197 0.26314 40.85007  0.18450  0.00000  0.05186
SN: 20171        1 0.36670 0.36789 41.57927  0.12230  0.00000  0.05808
SN: 20245        1 0.28757 0.28879 40.73700  0.18930  0.00000  0.03287
SN: 20278        1 0.33358 0.33438 41.10430  0.12500  0.00000  0.04390
SN: 2031         1 0.15201 0.15300 39.12949  0.14010  0.00000  0.01793
SN: 20376        1 0.20955 0.21062 39.76519  0.20860  0.00000  0.03928
SN: 2041         1 0.20876 0.20985 40.28316  0.23550  0.00000  0.04112
SN: 20428        1 0.12138 0.12223 39.52086 153.77190  0.00000  0.09505
SN: 20430        1 0.16300 0.16400 39.54243  0.26000  0.00000  0.06507
SN: 20467        1 0.26990 0.27094 40.79901  0.16290  0.00000  0.01786
SN: 20528        1 0.13505 0.13575 38.92373  0.18570  0.00000  0.04789
SN: 20533        1 0.30147 0.30200 40.77004  0.16590  0.00000  0.02744
SN: 20545        1 0.18829 0.18946 39.78562  0.26540  0.00000  0.05607
SN: 2057         1 0.21110 0.21219 40.04865  0.19130  0.00000  0.04158
SN: 20575        1 0.19760 0.19873 39.69179  0.18440  0.00000  0.02898
SN: 20581        1 0.20358 0.20479 39.90830  0.15300  0.00000  0.01783
SN: 20721        1 0.21067 0.21178 40.26442  0.24260  0.00000  0.04204
SN: 20791        1 0.33554 0.33660 41.32360  0.13730  0.00000  0.05366
SN: 2081         1 0.25046 0.25166 40.70592  0.21190  0.00000  0.03312
SN: 20870        1 0.26646 0.26756 41.08349  0.24620  0.00000  0.03831
SN: 20882        1 0.31312 0.31420 41.28778  0.16280  0.00000  0.02922
SN: 20909        1 0.16123 0.16218 40.32710 173.10960  0.00000  0.03667
SN: 20971        1 0.29957 0.30050 41.09486  0.22480  0.00000  0.10299
SN: 21006        1 0.29038 0.29100 40.71854  0.15870  0.00000  0.01856
SN: 2102         1 0.09410 0.09510 38.19238  0.13560  0.00000  0.04816
SN: 21034        1 0.10762 0.10856 38.50963  0.21940  0.00000  0.03971
SN: 21042        1 0.31097 0.31200 40.83228  0.18580  0.00000  0.06671
SN: 21062        1 0.13745 0.13864 39.31466  0.25690  0.00000  0.04641
SN: 2149         1 0.29446 0.29553 41.24117  0.18290  0.00000  0.02261
SN: 21502        1 0.08794 0.08916 37.97844  0.14200  0.00000  0.02763
SN: 21510        1 0.14856 0.14972 39.07326  0.14550  0.00000  0.09077
SN: 2162         1 0.17161 0.17270 39.49119  0.15730  0.00000  0.05372
SN: 2165         1 0.28693 0.28800 40.99694  0.15050  0.00000  0.01679
SN: 21709        1 0.15786 0.15900 40.04922 233.74050  0.00000  0.06060
SN: 21810        1 0.17381 0.17500 39.50946  0.23200  0.00000  0.05463
SN: 22075        1 0.12913 0.13005 38.85356  0.16510  0.00000  0.05503
SN: 2246         1 0.19433 0.19490 39.84343  0.22310  0.00000  0.02066
SN: 2319         1 0.15923 0.15970 39.32182  0.15210  0.00000  0.02343
SN: 2330         1 0.21220 0.21337 40.52055  0.22900  0.00000  0.05340
SN: 2372         1 0.17977 0.18051 39.67957  0.15290  0.00000  0.02614
SN: 2422         1 0.26381 0.26500 40.69471  0.13680  0.00000  0.03174
SN: 2440         1 0.19040 0.19112 40.02200  0.12760  0.00000  0.01806
SN: 2532         1 0.26794 0.26888 40.93866  0.19840  0.00000  0.02324
SN: 2533         1 0.33911 0.34000 41.19903  0.14120  0.00000  0.06458
SN: 2561         1 0.11747 0.11812 38.71195  0.17210  0.00000  0.04241
SN: 2632         1 0.29534 0.29600 40.96032  0.18630  0.00000  0.02285
SN: 2635         1 0.14318 0.14370 39.16611  0.15690  0.00000  0.03477
SN: 2639         1 0.21514 0.21631 39.85448  0.24340  0.00000  0.01635
SN: 2689         1 0.16051 0.16149 39.32171  0.18450  0.00000  0.05708
SN: 2766         1 0.14941 0.14994 39.22221  0.14470  0.00000  0.02015
SN: 2789         1 0.28932 0.29055 40.84759  0.15620  0.00000  0.02852
SN: 2808         1 0.31355 0.31410 41.04557  0.15840  0.00000  0.04972
SN: 2855         1 0.24403 0.24511 40.33209  0.18580  0.00000  0.01119
SN: 2864         1 0.24290 0.24410 40.14839  0.19440  0.00000  0.01480
SN: 2871         1 0.29110 0.29224 41.11206  0.22880  0.00000  0.02768
SN: 2916         1 0.12316 0.12420 38.69300  0.23630  0.00000  0.06077
SN: 2926         1 0.30306 0.30424 40.99950  0.17640  0.00000  0.02790
SN: 2928         1 0.14904 0.15022 39.86807  4.56050  0.00000  0.03613
SN: 2929         1 0.11917 0.12032 40.13425 217.06720  0.00000  0.07890
SN: 2943         1 0.26433 0.26540 40.64070  0.17220  0.00000  0.01372
SN: 2992         1 0.12614 0.12660 38.72507  0.18480  0.00000  0.07082
SN: 3049         1 0.16553 0.16670 39.61278  0.16800  0.00000  0.02201
SN: 3077         1 0.24434 0.24550 39.98111  0.15660  0.00000  0.01459
SN: 3080         1 0.17338 0.17445 39.58444  0.11470  0.00000  0.01738
SN: 3087         1 0.16444 0.16548 39.40197  0.18410  0.00000  0.02843
SN: 3102         1 0.29410 0.29516 40.87480  0.29080  0.00000  0.15443
SN: 3150         1 0.33208 0.33327 41.41055  0.16430  0.00000  0.05236
SN: 3175         1 0.22047 0.22114 40.84250  0.19490  0.00000  0.03155
SN: 3180         1 0.24585 0.24701 40.39172  0.31730  0.00000  0.10203
SN: 3195         1 0.29885 0.30000 40.99283  0.16890  0.00000  0.06457
SN: 3199         1 0.24991 0.25110 40.81395  0.15330  0.00000  0.04202
SN: 3225         1 0.34093 0.34193 41.44986  0.14250  0.00000  0.06376
SN: 3241         1 0.25808 0.25908 40.60443  0.14880  0.00000  0.02908
SN: 3256         1 0.10708 0.10824 38.51259  0.20180  0.00000  0.04914
SN: 3317         1 0.16005 0.16101 39.27929  0.19630  0.00000  0.04253
SN: 3329         1 0.12194 0.12280 40.18791  9.39290  0.00000  0.07519
SN: 3331         1 0.21228 0.21313 40.14346  0.16280  0.00000  0.02047
SN: 3377         1 0.24460 0.24510 40.22096  0.14430  0.00000  0.02282
SN: 3451         1 0.24863 0.24983 40.35249  0.13060  0.00000  0.02126
SN: 3452         1 0.22999 0.23118 40.22600  0.14270  0.00000  0.01937
SN: 3488         1 0.15899 0.16000 39.40595  0.30240  0.00000  0.03474
SN: 3497         1 0.16552 0.16666 40.70190  0.39570  0.00000  0.12825
SN: 3535         1 0.30786 0.30854 41.16180  0.16150  0.00000  0.04368
SN: 3565         1 0.28857 0.28976 40.97133  0.15890  0.00000  0.04844
SN: 3592         1 0.08556 0.08662 37.91266  0.14100  0.00000  0.02587
SN: 3757         1 0.06919 0.07040 39.19407 325.24400  0.00000  0.19413
SN: 3877         1 0.10101 0.10220 38.87003 228.34150  0.00000  0.11319
SN: 3881         1 0.32661 0.32784 41.29145  0.14870  0.00000  0.03985
SN: 3892         1 0.34921 0.35027 41.50627  0.17120  0.00000  0.02938
SN: 3945         1 0.26076 0.26198 40.74797  0.24420  0.00000  0.01445
SN: 3975         1 0.39272 0.39364 41.91742  0.13590  0.00000  0.07057
SN: 4019         1 0.18012 0.18132 39.71474  0.19690  0.00000  0.04338
SN: 4028         1 0.34414 0.34528 41.56023  0.17580  0.00000  0.05102
SN: 4046         1 0.27578 0.27700 40.72984  0.17260  0.00000  0.01871
SN: 4059         1 0.30321 0.30370 40.95921  0.18950  0.00000  0.04697
SN: 4181         1 0.28836 0.28915 40.97923  0.17440  0.00000  0.05577
SN: 4236         1 0.34327 0.34446 41.09205  0.10470  0.00000  0.06968
SN: 4241         1 0.33088 0.33200 41.29620  0.14090  0.00000  0.03861
SN: 4281         1 0.17002 0.17088 39.55424  0.17770  0.00000  0.02888
SN: 4307         1 0.27108 0.27200 40.64918  0.17560  0.00000  0.04129
SN: 4311         1 0.29547 0.29635 40.87323  0.16300  0.00000  0.03587
SN: 4676         1 0.24405 0.24511 40.45340  0.14100  0.00000  0.01422
SN: 4679         1 0.33137 0.33240 41.27146  0.14510  0.00000  0.05873
SN: 5021         1 0.19901 0.19975 40.44412  0.25350  0.00000  0.05631
SN: 5103         1 0.16077 0.16198 39.30497  0.19800  0.00000  0.04167
SN: 5199         1 0.22075 0.22198 40.47774  0.23990  0.00000  0.01984
SN: 5235         1 0.25104 0.25225 40.47813  0.18030  0.00000  0.02888
SN: 5340         1 0.19277 0.19370 39.48897  0.17760  0.00000  0.02410
SN: 5350         1 0.17447 0.17540 39.50508  0.16920  0.00000  0.03661
SN: 5378         1 0.25031 0.25110 40.51242  0.12690  0.00000  0.03060
SN: 5391         1 0.30037 0.30090 40.95751  0.16800  0.00000  0.02403
SN: 5395         1 0.11642 0.11700 38.74305  0.17490  0.00000  0.04289
SN: 5473         1 0.27593 0.27715 40.85098  0.15830  0.00000  0.02936
SN: 5486         1 0.22843 0.22961 40.44984  0.19170  0.00000  0.04052
SN: 5533         1 0.21907 0.22023 40.23070  0.17260  0.00000  0.02295
SN: 5549         1 0.12006 0.12124 38.69937  0.19600  0.00000  0.03496
SN: 5550         1 0.15509 0.15627 39.23763  0.15530  0.00000  0.05466
SN: 5635         1 0.17860 0.17979 40.07538  0.17810  0.00000  0.02548
SN: 5702         1 0.19139 0.19251 39.95043  0.20550  0.00000  0.04114
SN: 5717         1 0.25063 0.25170 40.63228  0.15030  0.00000  0.02704
SN: 5736         1 0.25199 0.25300 40.50646  0.14030  0.00000  0.01437
SN: 5751         1 0.12948 0.13061 38.92028  0.20030  0.00000  0.06090
SN: 5785         1 0.14688 0.14804 38.88169  0.20700  0.00000  0.08052
SN: 5802         1 0.29955 0.30071 40.92061  0.15850  0.00000  0.04326
SN: 5803         1 0.28571 0.28692 40.98035  0.19160  0.00000  0.03484
SN: 5844         1 0.30965 0.31080 41.09144  0.20220  0.00000  0.02672
SN: 5866         1 0.08141 0.08237 37.69344  0.21670  0.00000  0.09028
SN: 5879         1 0.15235 0.15324 39.94009 260.95830  0.00000  0.08717
SN: 5890         1 0.17881 0.18000 39.91710  0.14970  0.00000  0.02708
SN: 5920         1 0.08067 0.08165 39.61087 62.24950  0.00000  0.13525
SN: 5943         1 0.23188 0.23267 41.14120 231.13290  0.00000  0.01596
SN: 5957         1 0.27951 0.28035 40.82342  0.11660  0.00000  0.01382
SN: 5959         1 0.20695 0.20773 40.09536  0.11680  0.00000  0.01444
SN: 5963         1 0.23583 0.23696 40.25996  0.13740  0.00000  0.01093
SN: 5994         1 0.18600 0.18700 39.84051  0.15120  0.00000  0.02318
SN: 5999         1 0.13215 0.13293 40.97619 184.60370  0.00000  0.07917
SN: 6057         1 0.06653 0.06706 37.22016  0.25950  0.00000  0.08673
SN: 6108         1 0.25831 0.25950 40.66330  0.17580  0.00000  0.02020
SN: 6137         1 0.29916 0.30010 41.04540  0.17600  0.00000  0.03789
SN: 6192         1 0.27125 0.27249 40.75451  0.18160  0.00000  0.04462
SN: 6196         1 0.28014 0.28134 40.60840  0.19510  0.00000  0.03864
SN: 6225         1 0.33643 0.33763 41.47973  0.13840  0.00000  0.05351
SN: 6249         1 0.29388 0.29507 40.97828  0.16600  0.00000  0.03038
SN: 6274         1 0.20649 0.20735 40.62556 236.69630  0.00000  0.03279
SN: 6315         1 0.26602 0.26700 40.40696  0.12810  0.00000  0.01975
SN: 6326         1 0.22181 0.22280 40.27376  0.21280  0.00000  0.01316
SN: 6406         1 0.12384 0.12449 38.79007  0.13340  0.00000  0.02302
SN: 6422         1 0.18521 0.18643 39.73413  0.13410  0.00000  0.01986
SN: 6479         1 0.23350 0.23459 40.20501  0.16810  0.00000  0.02430
SN: 6491         1 0.10914 0.11022 39.69278 207.12970  0.00000  0.07664
SN: 6530         1 0.19371 0.19481 39.84329  0.13260  0.00000  0.04440
SN: 6556         1 0.25714 0.25830 40.32771  0.16960  0.00000  0.03259
SN: 6649         1 0.31315 0.31400 41.01202  0.15690  0.00000  0.03597
SN: 6699         1 0.31004 0.31115 41.16265  0.16380  0.00000  0.03464
SN: 6773         1 0.08940 0.09030 37.86259  0.15750  0.00000  0.02758
SN: 6780         1 0.20291 0.20406 39.91539  0.14170  0.00000  0.04534
SN: 6851         1 0.30436 0.30489 40.98754  0.15470  0.00000  0.03800
SN: 6924         1 0.32679 0.32800 41.05508  0.12390  0.00000  0.03752
SN: 6933         1 0.21187 0.21300 39.96416  0.16120  0.00000  0.01776
SN: 6936         1 0.17909 0.18020 39.79677  0.13460  0.00000  0.03596
SN: 694          1 0.12623 0.12740 38.61925  0.20380  0.00000  0.09459
SN: 6962         1 0.09346 0.09423 38.17707  0.10870  0.00000  0.07400
SN: 703          1 0.29686 0.29806 40.83540  0.17710  0.00000  0.02905
SN: 7099         1 0.21766 0.21888 40.04515  0.13130  0.00000  0.03729
SN: 7102         1 0.19530 0.19642 39.96194  0.13030  0.00000  0.02889
SN: 7121         1 0.25345 0.25450 40.73997  0.17770  0.00000  0.01393
SN: 7143         1 0.30391 0.30514 41.21225  0.13370  0.00000  0.04631
SN: 7147         1 0.10900 0.11023 38.46185  0.11680  0.00000  0.07713
SN: 7243         1 0.20344 0.20460 40.01385  0.18340  0.00000  0.02175
SN: 7258         1 0.25341 0.25450 40.90288  0.33820  0.00000  0.01944
SN: 7335         1 0.19582 0.19689 40.00660  0.18250  0.00000  0.05384
SN: 7363         1 0.17937 0.18043 39.82175  0.21800  0.00000  0.05897
SN: 7373         1 0.27887 0.28010 40.88555  0.15100  0.00000  0.05345
SN: 744          1 0.12711 0.12828 38.94576  0.17640  0.00000  0.06669
SN: 7444         1 0.24945 0.25040 40.73389  0.19680  0.00000  0.01603
SN: 7473         1 0.21482 0.21600 40.15873  0.14140  0.00000  0.01312
SN: 7475         1 0.32082 0.32200 41.05300  0.11800  0.00000  0.04266
SN: 7512         1 0.21846 0.21900 40.27154  0.18110  0.00000  0.01555
SN: 7600         1 0.18686 0.18809 39.71181  0.16030  0.00000  0.07174
SN: 762          1 0.19030 0.19138 39.98536  0.13810  0.00000  0.03399
SN: 7647         1 0.38546 0.38668 41.69392  0.12770  0.00000  0.06714
SN: 779          1 0.23716 0.23812 40.28230  0.17610  0.00000  0.01126
SN: 7824         1 0.28587 0.28710 40.93186  0.17480  0.00000  0.01845
SN: 7847         1 0.21195 0.21282 40.08264  0.17680  0.00000  0.02550
SN: 7876         1 0.07498 0.07603 37.59321  0.17360  0.00000  0.03591
SN: 7882         1 0.33506 0.33614 41.06023  0.12190  0.00000  0.03984
SN: 7954         1 0.25411 0.25530 40.46035  0.21800  0.00000  0.02643
SN: 8110         1 0.11852 0.11975 39.53448 178.04070  0.00000  0.03712
SN: 8213         1 0.18497 0.18618 39.69626  0.20330  0.00000  0.05417
SN: 8216         1 0.29014 0.29131 40.98122  0.22110  0.00000  0.05474
SN: 822          1 0.23688 0.23763 40.43873  0.18870  0.00000  0.02540
SN: 841          1 0.29850 0.29910 40.98839  0.19120  0.00000  0.02157
SN: 8412         1 0.23306 0.23400 40.12975  0.14630  0.00000  0.06005
SN: 8495         1 0.21377 0.21497 40.15526  0.14980  0.00000  0.02431
SN: 859          1 0.27711 0.27834 40.52171  0.16340  0.00000  0.02079
SN: 8719         1 0.11641 0.11757 38.74706  0.10990  0.00000  0.01526
SN: 8742         1 0.21426 0.21539 40.46428  0.21370  0.00000  0.03561
SN: 8750         1 0.07598 0.07713 38.33088 186.71620  0.00000  0.07546
SN: 8921         1 0.14428 0.14541 39.21012  0.14440  0.00000  0.04284
SN: 893          1 0.10896 0.11013 39.77085 217.81010  0.00000  0.07590
SN: 9032         1 0.25279 0.25400 40.53321  0.19640  0.00000  0.01527
SN: 9051         1 0.17218 0.17336 39.34247  0.14440  0.00000  0.02089
SN: 9109         1 0.28067 0.28164 40.68810  0.14960  0.00000  0.01604
SN: 911          1 0.20648 0.20726 40.10570  0.28090  0.00000  0.05310
SN: 9133         1 0.26632 0.26739 40.88154  0.35550  0.00000  0.06337
SN: 9326         1 0.28981 0.29104 41.38025  0.24390  0.00000  0.03400
SN: 9457         1 0.25706 0.25826 40.61242  0.18280  0.00000  0.01000
SN: 9467         1 0.21914 0.22030 40.26796  0.16270  0.00000  0.03143
SN: 9632         1 0.36413 0.36505 41.39279  0.17620  0.00000  0.06208
SN: 9725         1 0.17332 0.17443 41.06784 231.58880  0.00000  0.02786
